,ID,FULL TEXT,CREATED AT,LIKE COUNT,FOLLOWERS COUNT,RETWEET COUNT,LABEL

113,1434824965342175244,ඇමති වාසුට 80 වර්ජනය අමතක වේ - හදිසි නීතිය ප්‍රජාතන්ත්‍රවාදයේම කොටසක් බව කියයි https://t.co/DL9pS0xk2q https://t.co/i3wUpexyF7,2021-09-06 10:25:04,0,946,0

114,1434796405386739715,250ට ගිය සීනි ගෙනාපු ගාන රාජ්‍ය ඇමති පාර්ලිමේන්තුවට කියයි https://t.co/t58rxKrvul https://t.co/PxQjTyx2m9,2021-09-06 08:31:34,0,946,0

115,1434778052102221826,"Fake Alert🚨
“මගේ අවංක අදහස නම් වනාන්තර රකිනවා කියන්නේ නිශ්ඵල දෙයක් කියන එක” යනුවෙන් ඇමති ආචාර්ය සරත් වීරසේකර‍ මහතා අළලා සමාජ මාධ්‍ය තුල (නැවතත්) හුවමාරුවන සටහන ව්‍යාජ ලෙස සංස්කරණය කරන ලද අසත්‍ය සටහනක් වේ.
Fact Checked🔎
https://t.co/0PJLozYxuE
#SriLanka #LKA https://t.co/xAl82peViu",2021-09-06 07:18:39,9,2614,5

116,1434730467593445376,‘සල්ලි එපා.. කොරෝනා දෙදිනෙන් සුවයි.. මගේ වට්ටෝරුව ඇමති ඉල්ලුවා’ - විලච්චි වෙද මහතා (video) https://t.co/HAhRbSMwWQ,2021-09-06 04:09:34,0,1780,0

117,1434722338323447808,‘සල්ලි එපා.. කොරෝනා දෙදිනෙන් සුවයි.. මගේ වට්ටෝරුව ඇමති ඉල්ලුවා’ - විලච්චි වෙද මහතා (video) https://t.co/rnxyJI3lAK,2021-09-06 03:37:15,1,1430,0

118,1434620213224525834,කැරලිකාර ඇමති තුන් කට්ටුවෙ අයෙකුට බැසිල්ගෙන් තුති හා උපදෙස් https://t.co/IChrRk3Ltc,2021-09-05 20:51:27,0,738,0

119,1434595826412625921,කැරලිකාර ඇමති තුන් කට්ටුවෙ අයෙකුට බැසිල්ගෙන් තුති හා උපදෙස් https://t.co/b8YLUhVcKu https://t.co/5AfH6pJdSb,2021-09-05 19:14:33,0,946,0

120,1434566349896912907,@KamilaWDias @shanki_thewitch වරාය? ගුවන් තොටුපල? කර්මාන්ත පුරයක් ? 2012 - 2015 කාලයේ වගේ කිව්වනම් ඕක විස්වාස කරන්න තිබ්බා 😂😂 පෝස්ට් වල දාල තියෙන්නෙත් නාමල් රාජපක්ශ ඇමති තුමාගේ ප්‍රදානත්වයෙන් එන්නත් කරනය කරනවා කියලා,2021-09-05 17:17:25,1,144,0

121,1434556096614633473,‘සල්ලි එපා.. කොරෝනා දෙදිනෙන් සුවයි.. මගේ වට්ටෝරුව ඇමති ඉල්ලුවා..’ විලච්චි වෙද මහතා https://t.co/k3LjJTz4yc,2021-09-05 16:36:40,4,29983,1

122,1434532833893048333,මේ මොක උනත් මේ #SriLanka රටේ පළාත් පාලන ආයතන වෙනුවෙන් කැබිනට් ඇමති කෙනෙක් ඉන්නේ ගෙදර බුදියා ගන්න නොවෙයි https://t.co/FMHWQ4Nb4p,2021-09-05 15:04:14,3,2819,2

123,1434523616608235522,"ඉල්ලනවා ඇති එක නිසා ලේඛම් බැහැයි කියනවා ඇති 
මේ මොක උනත් මේ #SriLanka රටේ පළාත් පාලන ආයතන වෙනුවෙන් කැබිනට් ඇමති කෙනෙක් ඉන්නේ ගෙදර බුදියා ගන්න නොවෙයි. මේ කුමන්ත්‍රණ සොයා බලන්න තමයි. මේ සුළු ප්‍රශනයක් අවසානයේ @GotabayaR රජයට මඩ ගහන තත්වයට ගෙන ඒමට විපක්ෂයට දෙන ඉන්ජෙක්ෂන් එකක් පමණයි",2021-09-05 14:27:37,2,5257,1

124,1434521788671672322,සෞඛ්‍යට දෙන වාහන ඇමති පන්නලා එයාගෙ සෙට් එකට ගන්නවා. පොලීසියට දෙන new land cruiser ඇමතිලා දැක්කොත් පන්නලා පරන කබල් වාහන ටික පොලීසියේ අය හදන් පදිනවා. ඕකයි තත්වෙ 🥴✌️ https://t.co/5xsvAjdc8b,2021-09-05 14:20:21,2,932,0

125,1434477176447856643,“හිටපු මහ බැංකු අධිපතිවරුන්ට විශ්‍රාම වැටුප් ලබා දීමට බලපෑමක් කළේ නෑ” – රාජ්‍ය ඇමති කබ්රාල් කියයි https://t.co/DveUni6cHR,2021-09-05 11:23:04,0,74,0

126,1434465778351411206,කොල්ලා හෙල්ලය දැම්මෙ ඇමතිගේ මග පෙන්වීමෙන් - ඇමති සී.බී කැබිනට්ටුවට කියයි https://t.co/NSus1lr3CR,2021-09-05 10:37:47,1,1430,0

127,1434454044827955211,කොල්ලා හෙල්ලය දැම්මෙ ඇමතිගේ මග පෙන්වීමෙන් - ඇමති සී.බී කැබිනට්ටුවට කියයි https://t.co/i6Ai37DAK8,2021-09-05 09:51:09,0,738,0

128,1434447725509107714,"කපා හැරිය හැකි වියදම් ගැන වාර්තාවක් මුදල් ඇමති සියලු අමාත්‍යාංශ ලේකම්වරුගෙන් ඉල්ලයි
Full Story - https://t.co/tRlhaPKbEy https://t.co/bc7aeO55WY",2021-09-05 09:26:03,1,185,0

129,1434427721187094538,කොල්ලා හෙල්ලය දැම්මෙ ඇමතිගේ මග පෙන්වීමෙන් - ඇමති සී.බී කැබිනට්ටුවට කියයි https://t.co/CNplaA1cod https://t.co/lBGiQPifoj,2021-09-05 08:06:33,0,946,0

130,1434370937831428096,@UPGammanpila තෙරුවන් සරණයි ඇමති තුමනි බුදුසරණයි 🙏🙏🙏,2021-09-05 04:20:55,0,1,0

131,1434368048887177224,"එක්සත් රාජධානියේ දකුණු ආසියානු සහ පොදුරාජ්‍ය මණ්ඩල රාජ්‍ය ඇමති සහ ගාර්ගාෂ් ද්විපාර්ශ්වික සබඳතා සමාලෝචනය කරයි https://t.co/YnkIBjEh5o 
#WamNews",2021-09-05 04:09:26,0,244,0

132,1434355229210857475,රටේ ආර්ථික කටයුතු ප්‍රවර්ධනයට මුදල් ඇමති තානාපතිවරුන් හා මහ කොමසාරිස්වරුන් 35 දෙනෙකු සමග සාකච්ඡා පවත්වයි - SLBC News ( Sinhala ) https://t.co/dkV0DLIYSr via @SLBCnewslk,2021-09-05 03:18:30,0,114,0

133,1434343940589637632,රාජ්‍ය ඇමති කබ්රාල්ගේ මැදිහත්වීමෙන් හිටපු මහබැංකු අධිපතිවරුන් සියල්ලන්ට විශ්‍රාම වැටුපක්? https://t.co/PABaSzAYvmරාජ්‍ය-ඇමති-කබ්රාල්ගේ-මැ/,2021-09-05 02:33:38,0,74,0

134,1434343665086828544,රාජ්‍ය ඇමති කබ්රාල්ගේ මැදිහත්වීමෙන් හිටපු මහබැංකු අධිපතිවරුන් සියල්ලන්ට විශ්‍රාම වැටුපක්?: ශ්‍රී ලංකා මහ බැංකුව වෙත මෙතෙක් පත්ව ඇති සියලුම අධිපතිවරුන් වෙත සියලුම හිඟ මුදල්ද සමගින් ජීවිතාන්තය දක්වා වලංගු වන ආකාරයේ විශ්‍රාම වැටුපක් ලබා දීමට වත්මන් රජයේ… https://t.co/iOveQrd0ZB https://t.co/5mT3tgBuv5,2021-09-05 02:32:33,3,7790,0

135,1434321618092937218,ඉතාලිය සමඟ බහුආංශික හවුල්කාරිත්වය පිළිබඳ විදේශ ඇමති ප්‍රසාදය https://t.co/XQWa2MpSLF,2021-09-05 01:04:56,5,23346,2

136,1434113609215483904,පහන්තුඩාවේ සිද්ධියට සම්බන්ධ නොවන යුවලකගේ ඡායාරූප පළ වීම ගැන විමර්ශනයක් පවත්වන්නැයි ඇමති සරත් වීරසේකර නියෝග කරයි. https://t.co/lqkvv2Xybi,2021-09-04 11:18:23,1,383,0

137,1434083650681786373,බලන්න මිලියන 52ක් කියන්නෙ ඇමති කෙනෙක්ට දෙන V8 රථයක වටිනාකමටත් අඩුයි. ඇමරිකාව ඒක දෙනකම්ම හිටියනෙ අපෙ දේශයටත් ආගමටත් හෙන ආදරෙයි කියන දෙශපාලකයො. අපෙ රටෙ ප්‍රධානම බෞද්ධ සිද්ධස්ථානයෙ පිහිටි පවුරානික ගොඩනැගිල්ලක් . අපි ජාතියක් විදියට ලැජ්ජා වෙන්න ඕනා.  https://t.co/0l0jwP3XGw,2021-09-04 09:19:20,4,1300,0

138,1434060810238795780,සැඟවූ සීනි හිටපු ඇමති රවීගේ දියණියගේ සමාගමේද? https://t.co/uzVBYrypaw,2021-09-04 07:48:35,0,1046,0

139,1434058199418609671,"පහන්තුඩාවේ සිද්ධියට සම්බන්ධ නොවන යුවලකගේ ඡායාරූප පළ වීම ගැන විමර්ශනයක් පවත්වන්නැයි ඇමති සරත් වීරසේකර නියෝග කරයි.
READ MORE : https://t.co/UJ76buvTOc

👉 Like Us: https://t.co/P8uiFSOR80
👉 Follow Us: https://t.co/zhtKLWZKxt
👉 Subscribe : https://t.co/ojF4niJpa3",2021-09-04 07:38:12,0,144,1

140,1434014424831086592,"සිය රියදුරුට කොරෝනා ආසාදනය වීම නිසා වෙළෙඳ ඇමති බන්දුල ගුණවර්ධ කොරෝනා රෝගයට ගොදුරු වූ බව පැවසුණ අතර පසුගියදා කොරෝනා කාර්ය සාධක බලකායේ රැස්වීමකට සහභාගීවූ දිනයකදීම ඔහු ධනාත්මක බව පරීක්ෂාවට ලක්කිරීමේදී ඒ බව තහවුරු විය.  
වෙළෙඳ ඇමැතිවරයා ආසාදනය වීමත් සමග ආණ්ඩ… https://t.co/BcsojyYLnn",2021-09-04 04:44:16,5,7425,0

141,1434004767626256385,"සැඟවූ සීනි හිටපු ඇමති රවීගේ දියණියගේ සමාගමේද?

#lka #SriLanka #Sugarstocks #GlobalPark @RavikOfficial 

https://t.co/OHLlUnOmos",2021-09-04 04:05:53,0,15144,0

142,1433976279519268866,"@blackaustralian @AnjulaSD @nnalani1231 @ApiWenuwen @Udayawickramar1 @DPMJayawardhan1 @KMeeeaaow @DjE6sRhJXFJIrCR @NihalLiyanage3 @KosalaUdawatta @H_S_KandyHamu @Farique14 @ShayamikaM @Lalkudahetty @AshWarunasuriya @KirbyslA @pdsiriwardana @SensaalB @WDN1989 @duplicatesiri @Cats1st_ @uruzikal @UdanaNadun @ceylonincolor @DulithK @Wasanth53468261 @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @F3Il2LaKdgeaVUw @KaviSenu @wimalweerawansa @CharukaLive @TharunyataHetak @PortCityColombo @ParliamentLK @sajithpremadasa @sjbsrilanka @irajonline @newsdotlk එදා වියත් මග වියතුන්ගේ දේශනා වලට මොකද වුනේ?

#අසාර්ථකදුෂිතපාලකයෝ හට විමල් වීරවංශලාගේ සුපිරි උපදෙස් බලන්න 

අතිතයේ කරපු වැරදි කියන්න ඇමති වරු ඕනැ නැහැ දක්ෂ බුද්ධිමත් දැක්මක් ඇති පාලකයෝ ඒවා හට විසදුම් හොයන්න දක්ෂ බුද්ධිමත් වෙන්න ඕන 

ප්‍රධාන පක්ෂ වල #පක්ෂවහලුන් හොඳම කතාවක් නේද? https://t.co/wD9alNAGu4",2021-09-04 02:12:41,2,1152,1

143,1433888522126209026,"ඇමති වරුනි, බොරුවට පඩි පූජා නොකර, රජයේ කටයුතු හරහා මුදල් ගරා ගැනීම් නවතා ලීමට හදවතට එකඟව අවංකව විනිවිද භාවයෙන් යුතුව වැඩ කර පෙන්වන්න. ඔබලාට සියල්ලන්ගේම ප්‍රසංසාව හිමි වනු නොඅනුමානය .",2021-09-03 20:23:58,2,182,0

144,1433811332504162305,"ශ්‍රී ලංකා පොලිසියට වසර 155ක් සපිරෙයි 
-  මහජන ආරක්‍ෂක ඇමති රියර් අද්මිරාල් (විශ්‍රාමික) ආචාර්ය සරත් වීරසේකර මහතාගේ විශේෂ ප්‍රකාශය https://t.co/zpYwaAtznl",2021-09-03 15:17:15,2,67643,0

145,1433763960340242440,@sajithpremadasa බෙහෙත් ගැන කියෝ කියෝ යන්නෙ මේ උයා කැබිනට් ඇමති කෙනෙක් වෙලා හිටපු කාලෙ  යහපාල.ආණ්ඩුවෙන් ගහපු ගැහිලි https://t.co/QiVUQ66GxF,2021-09-03 12:09:00,0,5191,0

146,1433760655878807574,"යහපාලන කාලෙ රු350 බෙහෙත අරන් තියෙන්නෙ රු55000 දිලා.
වෙලාවට ජෙප්පො ඉඳලා නෑ එකාලෙ නැතිනම්  ලිප්ටන් වට රවුමේ මරණීය උපවාස කරනවා අනුර ඇතුලු නඩය.
කෝ,මේ con දොස්තර සජිත් දැක්කෙ නැතිව ඇති එයා කැබිනට් ඇමති කාලෙ කරපු මගඩි.
@sajithpremadasa @anuradisanayake @RW_UNP @MaithripalaS https://t.co/ZyO6HDGdp2",2021-09-03 11:55:53,5,5191,2

147,1433754040198778885,Instagram එකේ වීඩියෝ එකක් දැක්කා අවුරුද්දකට ඇමති මණ්ඩලේ නඩත්තු කරන්න කෝටි 2600 ක් යනවලු මත්තල ගුවන්තොටුපොල හදන්න ගිහින් තියන ගානත් කෝටි 2500 යි ලු 👍🙂,2021-09-03 11:29:35,16,1276,0

148,1433686614040059905,"දැනට පවත්නා නිරෝදායන ඇඳිරි නීතිය ලබන 06 වනදා අවසන් නොවන බවත් 13 වනදා දක්වා තවත් සතියකින් දිගු කරන්නට තීරණය වූ බවත් සෞඛ්‍ය ඇමති කෙහෙළිය ඹුක්වැල්ල දන්වා සිටී.
අද පැවති කාර්ය සාධක බලකා රැස්වීමේදී මෙම තීරණය ගෙන ඇත.

🔥 Lockdown 13 දක්වා තව සතියකට දික්වේ https://t.co/hmT5s2UZie",2021-09-03 07:01:40,1,7425,0

149,1433667362079879199,"මෑතකදී නව ඇමති තනතුරක් ලබා ගත් උසස් දේශපාලන බලවන්තයෙකු ඥාති සංග්‍රහය නිසා කථාබහකට ලක්ව ඇතැයි අද දින ඩේලි මිරර් පුවත්පත දේශපාලන ආරංචි උපුටමින් ඉඟි කර ඇත. 

ඇමතිවරයා සිය පුද්ගලික කාර්ය මණ්ඩලය තම පවුලේ සාමාජිකයින් ගෙන් පුරවා තිබීම අමාථ්‍යංශයේ දැඩි කථාබහක් ඇ… https://t.co/Y7ICuCHI1g",2021-09-03 05:45:10,1,7425,0

150,1433548053915516930,කැරලිකාර ඇමති කැබිනට් රැස්වීමෙන් දෙපාරක්ම පැනලා https://t.co/u72xMX6GTg,2021-09-02 21:51:04,0,738,0

151,1433536491238666241,කැරලිකාර ඇමති කැබිනට් රැස්වීමෙන් දෙපාරක්ම පැනලා https://t.co/YuPoHl5NOY,2021-09-02 21:05:07,0,1430,0

152,1433510804851068931,කැරලිකාර ඇමති කැබිනට් රැස්වීමෙන් දෙපාරක්ම පැනලා https://t.co/FV3tjkhFvO https://t.co/6bu52IPMkc,2021-09-02 19:23:03,1,946,0

153,1433449535490068488,අපි 300 ක් ගැහුවෙ නාමල් ඇමති තුමා හින්ද වෙන්න බැරිද?,2021-09-02 15:19:36,3,459,0

154,1433438359452520452,"වයස අවුරුදු 20-30ත් අතර පුද්ගලයින්ට කොවිඩ් එන්නත දීම ඇරඹෙයි: ඇමති ද හරි? අමාත්‍යංශය ද හරි?
https://t.co/vj7hW1S5RU",2021-09-02 14:35:11,1,8808,0

155,1433397928731680772,"සහල් සහ සීනි සම්බන්ධයෙන් පාලන මිල අද රාත්‍රියේ දී ගැසට් කිරීමට නියමිතයි. -පාරිභෝගික ආරක්ෂණ රාජ්‍ය ඇමති
#lka #SriLanka #ITNnews",2021-09-02 11:54:32,1,2240,0

156,1433378674334584835,"කෘෂිකර්ම ඇමති කුරුණෑගල කාබනික පොහොර නිෂ්පාදනය කිරීමේ කටයුතු සොයා බලයි
#Srilankan #Srilanka #lka #Lanka #Ceylon #DGI #Government #Information #Department #News #infodprtsl https://t.co/XuE41lrreG",2021-09-02 10:38:01,7,8873,4

157,1433375440148697089,@Anjana_____ ඇමති මාරැ උනාට වැඩක් නැ😂,2021-09-02 10:25:10,1,657,0

158,1433371456910594051,රන්ජන්ට නිදහස ඕන නම් රන්ජන් කළ යුතු දේ ගැන රාජ්‍ය ඇමති ලොහාන් කියයි https://t.co/ZyLFtnfHYC,2021-09-02 10:09:20,0,1780,0

159,1433363465914175488,"""නිදහස ඕන නම් සමස්ත විනිසුරුවරුන්ගෙන් සමාව ගන්න"" - බන්ධනාගාර රාජ්‍ය ඇමති රන්ජන්ට කියයි https://t.co/5QHRooARv6",2021-09-02 09:37:35,1,1430,0

160,1433353800543203328,මැති ඇමති උනු පලියට අනවශ්‍ය විදියට කිසිම දේකට ඇඟිලි ගහන්න දෙන්නත් හොඳ නෑ. පොලිසිය හමුදාව වෛද්‍ය ක්ෂේත්‍රය වගේ එකී මෙකී නොකී කිසිම අංශයක වැදගත් නිලධාරීන් කිසිම කෙනෙක් සර් බර් ගගා ඔලුව නවලා තමන්ගෙ රැකියාව හෑල්ලු කරගන්න ඕනත් නෑ.,2021-09-02 08:59:11,3,2458,0

161,1433341321486471173,"""නිදහස ඕන නම් සමස්ත විනිසුරුවරුන්ගෙන් සමාව ගන්න"" - බන්ධනාගාර රාජ්‍ය ඇමති රන්ජන්ට කියයි https://t.co/ljALcXKmVb",2021-09-02 08:09:35,0,1780,0

162,1433330814352166918,@lankacnews අපෙ හුත්තලාට පුළුවන් මෙ වගෙ දේවල් අල්ලන්න තමයි..මේක ඇමති පුතෙක් හරි දුවෙක් හරි කරානම් නිකන්ම යට ගහනවා,2021-09-02 07:27:50,1,15,0

163,1433322589422768132,නිදහස ඕන නම් රන්ජන් කළ යුතු දේ ගැන බන්ධනාගාර රාජ්‍ය ඇමති කියයි! https://t.co/aTcPWhXxbL,2021-09-02 06:55:09,0,1046,0

0,1436259140599357443,lanka C news | ආණ්ඩුවේ මන්ත‍්‍රීවරුන් 50කට අධීක්‍ෂණ මන්ත‍්‍රී ධුර.. වාහන ඇතුළු අමතර පහසුකම්.. https://t.co/GITeQRz0m1,2021-09-10 09:23:58,0,206,0

1,1436245106399621120,කොරෝනා පිළිබඳ මහා මරණ බියක් ජනතාවගේ සිත් තුළ ඇති නොකළ යුතු බවත් එය හෙම්බිරිසාවක් ලෙස තේරුම් ගත යුතු බවටත් මීට සති දෙකකට පමණ පෙර සංවාදයට තුඩු දෙන ලෙස අදහස් දැක්වූ පොදුජන පෙරමුණු පාර්ලිමේන්තු මන්ත්‍රී එස්. බී. දිසානායක මහතා කොරෝනා රෝගියෙකුගේ ආශ්‍රිතයෙකු බව… https://t.co/AlQqS6fYE3,2021-09-10 08:28:12,1,7425,1

2,1436139934931369984,"හිටපු පාර්ලිමේන්තු මන්ත්‍රී උදිත් ලොකුබණ්ඩාර අග්‍රාමාත්‍ය පාර්ලිමේන්තු කටයුතු ලේකම් ධුරයට පත් කර ඇත.
අදාළ පත්වීම් ලිපිය ඊයේ(09) අරලියගහ මන්දිරයේ දීඅග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ විසින් උදිත් ලොකුබණ්ඩාර ට ලබා දුනි. 

අභාවප්‍රාප්ත දේශපාලනඥ හිටපු කතානායක විජමු… https://t.co/BsIiGisH4U",2021-09-10 01:30:17,1,7425,1

3,1435965002029035523,"@SKUK2021 දැන් පාර්ලිමේන්තු මන්ත්‍රී ලාට හො 
ඇමතිවරු ට බැනලා වැඩක් නෑ
උන් ගිරව් වගේ කියවනවා විතරයි
පියන් ලා වගේ, 20, සංශෝධනය හරහා පාර්ලිමේන්තුවට තියෙන බලතල තමන්ගේ අතට අරං  
ජනාධිපති , ඔහු ලගට රාජපක්ෂ පවුල",2021-09-09 13:55:10,0,1129,0

4,1435953886976626691,අග්‍රාමාත්‍ය පාර්ලිමේන්තු කටයුතු ලේකම් ධූරයට හිටපු පාර්ලිමේන්තු මන්ත්‍රී උදිත් ලොකුබණ්ඩාර මහතා පත්කෙරේ.,2021-09-09 13:11:00,4,303,1

5,1435862943711780864,හදිසි නීති රෙගුලාසි ජනතාවගේ සුබ සාධනයට යොදවන බව මන්ත්‍රී ජගත් කියයි - Read More &gt;&gt;&gt; https://t.co/49oUH1PrD0 #LKA #SriLanka https://t.co/WdLufMFR3f,2021-09-09 07:09:37,0,2240,0

6,1435547687919697922,රටක් පාලනය කරනකොට අපි සියළු කෝණ වලින් බැලිය යුතුයි. පාර්ලිමේන්තු මන්ත්‍රී මේජර් ප්‍රදීප් උදුගොඩ 225/1 වැඩසටහනට සහභාගී වෙමින් කියයි. @srilankatruth21 @MCND_LKA https://t.co/cfkKEbQCm4,2021-09-08 10:16:54,7,282,1

7,1435498723191050240,රාජ්‍ය සේවයෙන් විශ්‍රාම වැටුප් ලබන අයෙක් පාර්ලිමේන්තු මන්ත්‍රී වරයෙක් උනොත් ඔහුට විශ්‍රාම වැටුප් දෙකම හිමිද?,2021-09-08 07:02:20,0,1,0

8,1435466842110316551,"මුදල් රාජ්‍ය අමාත්‍ය අජිත් නිවාඩ් කබ්රාල් පාර්ලිමේන්තු මන්ත්‍රී ධූරයෙන් ඉල්ලා අස් වුවොත් පුරප්පාඩු වන මන්ත්‍රීධූරය සඳහා හිටපු පාර්ලිමේන්තු මන්ත්‍රී ජයන්ත කැටගොඩ නැවතත් පත්කිරීමට නියමිත බව දේශපාලන ආරංචි මාර්ග සඳහන් කරනවා.

https://t.co/iC8QnysoUF https://t.co/K6dZuKKe0Y",2021-09-08 04:55:39,0,116,0

9,1435402736439382017,කොළඹ තරුණයින්ටත් ෆයිසර් ඕන...! -  පොහොට්ටු මන්ත්‍රී... https://t.co/JWfqtaBpFr,2021-09-08 00:40:55,2,1381,0

10,1435282603909664772,කබ්රාල් අස්වුනාම අලුතෙන් එන මන්ත‍්‍රී මෙන්න.. https://t.co/Opy6ED5POe,2021-09-07 16:43:33,6,29983,1

11,1435270004765769731,"ඉස්කෝලේ ලමුන්ට දොස්තරලා වෙන්න ඉගැන්නුවාට ප්‍රාදේශීය සභා මන්ත්‍රී කෙනෙකු වෙන ආකරය උගන්වන්නේ නැහැ. හැම ගමේ පාසලකම ඒ දැනුම ලබාදුන්නා නම්, වසර දෙකකින් ගමේ පාසලෙන් ඉවත් වෙන ලමුන්ට ගමේ දේශපාළනයට පිවිසෙන්න පුලුවන්. මේ රටේ ගමණ වෙනස් වෙනවා.",2021-09-07 15:53:29,8,1547,1

12,1435250218468057094,"@KMeeeaaow @ShayamikaM @nnalani1231 @blackaustralian @AnjulaSD @Bandula07160007 @ApiWenuwen @Udayawickramar1 @DPMJayawardhan1 @DjE6sRhJXFJIrCR @NihalLiyanage3 @KosalaUdawatta @H_S_KandyHamu @Lalkudahetty @KirbyslA @pdsiriwardana @SensaalB @WDN1989 @duplicatesiri @Cats1st_ @uruzikal @UdanaNadun @ceylonincolor @DulithK @Wasanth53468261 @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @F3Il2LaKdgeaVUw @KaviSenu @wimalweerawansa @CharukaLive @TharunyataHetak @PortCityColombo @ParliamentLK @sajithpremadasa @sjbsrilanka @irajonline @newsdotlk ඒ කියන්නේ රාජ්‍ය ආයතන, නිලධාරීන්, තනතුරු, මන්ත්‍රී, ඇමතිල වැඩක් නෑ කියලා නේද? අපරාදේ උන් වෙනුවෙන් අපි වියදම් කරන සල්ලි. අනික යුද්ධයක් නැති වෙලාවක, හමුදාව දාලා කොස් කැපුවට කමක් නෑ නේද? හමුදාවක් තියෙනනේ ඕකටද?",2021-09-07 14:34:52,2,15,0

13,1435195546940190723,එන්නත අනිවාර්ය කිරීමට මම විරුද්ධයි – මන්ත්‍රී හිමිනමගෙන් ප්‍රකාශයක් https://t.co/D2cBSSWle6,2021-09-07 10:57:37,0,383,0

14,1435178948091158530,එන්නත අනිවාර්ය කිරීමට මම විරුද්ධයි - මන්ත්‍රී හිමිනමගෙන් ප්‍රකාශයක් https://t.co/YYiv4RuVCH,2021-09-07 09:51:40,0,738,1

15,1435178441993764867,@newsi_lk: පොහොට්ටු මන්ත්‍රීවරු මාලදිවයිනට වැලි පටවන ජාවාරමක් ගැන මන්ත්‍රී රාසමානික්කම්ගෙන් හෙළිදරව්වක් https://t.co/n6KzSY2Jo1,2021-09-07 09:49:39,1,666,0

16,1435166722311421960,එන්නත අනිවාර්ය කිරීමට මම විරුද්ධයි - මන්ත්‍රී හිමිනමගෙන් ප්‍රකාශයක් https://t.co/7UThBU9AJX https://t.co/dy6rAPNEXj,2021-09-07 09:03:05,1,946,1

17,1435163795920498688,එන්නත ලබා දෙන ඇතැම් රටවල් දෙන්න ඕන දිස්ත්‍රික්කත් කියනවා - මන්ත්‍රී දොලවත්ත https://t.co/0WrN3NUmiV,2021-09-07 08:51:27,0,738,0

18,1435160280879800321,එන්නත ලබා දෙන ඇතැම් රටවල් දෙන්න ඕන දිස්ත්‍රික්කත් කියනවා - මන්ත්‍රී දොලවත්ත https://t.co/AlI7dcm4M2,2021-09-07 08:37:29,0,1430,0

19,1435126827937189890,එන්නත ලබා දෙන ඇතැම් රටවල් දෙන්න ඕන දිස්ත්‍රික්කත් කියනවා - මන්ත්‍රී දොලවත්ත https://t.co/534zNJxX35 https://t.co/RC5Nsu37Ju,2021-09-07 06:24:33,0,946,0

20,1435125912064856065,"""අද මේ රටේ තිබෙන යම් යම් දේශපාලන පක්ෂ මාක්ස්වාදය, ධනවාදය ආදී නොයෙකුත් දේශපාලන වාද අනුව ගමන් කරන ඒවායි. පිටරටවලින් අහුලාගත් කිසිම දේශපාලන වාදයක් අන්ධ ලෙස අනුගමනය කිරීමට අපට වුවමනාවක් නැහැ.""

ගරු සිරිමා රත්වත්තේ ඩයස් බණ්ඩාරනායක
1960 සැප්තැම්බර් 1 වැනිදා
සෙනෙට් මන්ත්‍රී මණ්ඩලයේදීය. https://t.co/hANO2DlzmQ",2021-09-07 06:20:55,47,2201,7

21,1435117372982059011,මහ බැංකුවට එන්න කබ්රාල් මන්ත්‍රී ධුරය අත්හරියි? https://t.co/D2ySAMCflo,2021-09-07 05:46:59,2,1046,0

22,1435091618953060352,"පසුගිය දිනවල සිය අමාත්‍යංශයේ කොටසක් පවරාගැනීම ගැනද නොසතුට පළ කළ මුදල් රාජ්‍ය අමාත්‍ය අජිත් නිවාඩ් කබ්රාල් මහතා සිය රාජ්‍ය අමාත්‍ය ධුරයෙන් සහ ජාතික ලැයිස්තු පාර්ලිමේන්තු මන්ත්‍රී ධුරයෙන් ඉල්ලා අස්වීමට තීන්දු කර ඇතැයි දේශපාලන ආරංචි මාර්ග වාර්තා කර තිබේ.

ම… https://t.co/npdYBDoJTd",2021-09-07 04:04:39,2,7425,1

23,1434956120225894401,Derana 360 | ජවිපෙ පාර්ලිමේන්තු මන්ත්‍රී විජිත හේරත් | With MP Vijitha H... https://t.co/uaG5aXPYL3 via @YouTube,2021-09-06 19:06:13,0,77,0

24,1434910790637719558,"ආණ්ඩුව හදිසි නීති ගේන්න හදන්නේ ඔවුන් සමග එක මේසේ වාඩි වී කන බොන ජාවාරම්කරුවන් පාලනය කිරීම සඳහා යැයි ජාතික ජනබලවේගයේ කොළඹ දිස්ත්‍රික් මන්ත්‍රී අනුර කුමාර දිසානායක මහතා පාර්ලිමේන්තුවේ දී අද පැවසීය.

""අර්බුද විසඳන්න ජනාධිපතිවරයා මහජන ආරක්ෂක පනත දෙවන කොටස

https://t.co/E1pjmlDalj https://t.co/cLn3P3ko64",2021-09-06 16:06:06,0,116,0

